place_id,name,info,opentime,lat,lon,address,category,phone,label,station,average_score,thumbnail,score_count
5099,투썸플레이스,,매일오전 10시 - 오후 9시,35.1118058,128.9651758,부산광역시 사하구 하단동 497-12,1,051-202-4595,카페,하단역 9번 출구에서706m,4.53,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/52571/52311/52571_52311_81_0_8183_2016127232937304.jpg,43
5100,고성횟집,,,35.2248063,129.0906579,부산광역시 금정구 부곡동 326-1,1,051-517-3888,회,부산대역 2번 출구에서684m,4.58,,18
5101,도쿠도쿠야,,,35.1000762,129.0354866,부산광역시 중구 동광동2가 6-3,1,051-245-8675,이자카야,남포역 7번 출구에서191m,4.58,,77
5102,할매재첩국,,"월-금,토오전 6시 - 오후 9시 30분|일요일오전 6시 - 오후 9시",35.1518667,129.1163867,부산광역시 수영구 광안동 198-1,1,051-751-7658,한식,금련산역 1번 출구에서679m,4.45,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220226081937_photo01_3fb5e6963341.jpg,77
5103,회장댁,,,35.1861594,128.9900755,부산광역시 사상구 모라동 487,1,,한식,모라역 2번 출구에서368m,4.5,,3
5104,에바돈가츠 부곡점,,매일오전 11시 - 오후 9시|쉬는시간 매일오후 3시 - 오후 4시 30분,35.2196968,129.0878051,부산광역시 금정구 부곡동 394-15,1,051-583-8651,양식,,0,,0
5105,용마반점 용마반점,,,35.1697003,129.178552,부산광역시 해운대구 좌동 1315,1,051-704-8284,중식,장산역 1번 출구에서45m,0,,0
5106,게스후,,매일오전 11시 - 오전 6시,35.1508917,129.116065,부산광역시 수영구 광안동 200-1,1,051-757-1213,양식,,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20170907014722_photo1_9a058f3e400a.jpg,0
5107,커피 발을딛다,,"월-금,토오전 11시 - 오후 6시 30분|휴무일매주 일요일",35.1111177,129.0213286,부산광역시 서구 동대신동1가 101-2,1,,카페,,0,,0
5108,다물촌,,"월-금,토오후 4시 - 자정 12시|휴무일매주 일요일",35.1005592,129.0361431,부산광역시 중구 중앙동1가 21-5,1,051-253-4475,곱창,,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/50637/56446/50637_56446_80_0_6829_20181174550756.jpg,0
5109,대동할매국수 명지점,,,35.0868796,128.9103583,부산광역시 강서구 명지동 3253-7,1,051-205-6900,한식,,4.1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220221080306_photo1_d13cdfea026e.jpg,45
5110,김태현의꽃등심한근집,,,35.1738265,129.175798,부산광역시 해운대구 좌동 970 CU 롯데점 201호,1,051-703-8540,고기,,0,,0
5111,할매집산곰장어,,휴무일매주 월요일                                            (*  매월 둘째주 월요일-휴무),35.2198978,129.08147,부산광역시 동래구 온천동 135-16,1,051-556-3643,한식,온천장역 1번 출구에서635m,4.03,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/54551/56925/54551_56925_89_0_2169_2014724814647.jpg,15
5112,카페051 문현점,,월-금오전 7시 30분 - 오후 7시|토요일오전 9시 - 오후 2시,35.137212,129.0705413,부산광역시 남구 문현동 361-6,1,070-8806-0700,카페,문현역 2번 출구에서332m,4.4,,36
5113,담소카페,,매일오전 10시 - 오후 10시,35.1896403,128.9905426,부산광역시 사상구 모라동 1354-1,1,051-312-8681,카페,,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/56383/51441/56383_51441_80_0_8760_20177272048937.jpg,0
5114,커피에세이,,"월-금,토오전 11시 - 오후 9시",35.204057,129.1041485,부산광역시 동래구 명장동 132-4,1,,카페,,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/50950/51950/50950_51950_85_0_4051_2016521114442937.jpg,0
5115,러버커피,,매일정오 12시 - 오후 10시,35.1551391,129.0657022,부산광역시 부산진구 전포동 312-20,1,,카페,전포역 8번 출구에서127m,4.75,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51524/55410/51524_55410_80_0_2210_2017964724296.jpg,65
5116,카페 오뜨,,매일오전 9시 - 오전 2시,35.1527605,129.1176018,"부산광역시 수영구 광안동 196-1 2층,3층",1,051-743-6969,카페,,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211007074817_photo1_56642c2e144b.jpg,0
5117,유동커피,,,35.1497424,129.1152888,부산광역시 수영구 광안동 201-5,1,051-752-0882,카페,금련산역 1번 출구에서537m,4.34,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211130032248021_photo_a90145474040.jpg,76
5118,자매국밥,,"월-금,토오전 10시 - 오후 9시|휴무일매주 일요일",35.1582993,129.1256986,부산광역시 수영구 민락동 32-10,1,051-752-1912,한식,,4.33,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220107104650_photo04_f0f08a91881c.jpg,38
5119,청마루,,매일오전 10시 - 오후 10시,35.1810519,129.0730767,부산광역시 연제구 연산동 1507-5,1,051-866-8806,고기,,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/59234/56698/59234_56698_86_0_4927_2016121154823990.jpg,0
5120,문현숯불곱창,,,35.1436142,129.0599202,부산광역시 부산진구 범천동 846-1,1,051-633-1229,곱창,,0,,0
5121,땡기네분식,,매일정오 12시 - 오후 9시,35.2155891,129.0105393,부산광역시 북구 덕천동 305-17,1,,분식,,0,,0
5122,해월관,,,35.1069685,128.9617074,부산광역시 사하구 하단동 522-14,1,051-292-7862,중식,하단역 1번 출구에서324m,4.5,,11
5123,고흐드 키친,,매일오전 11시 30분 - 오후 10시,35.1546154,129.0635475,부산광역시 부산진구 전포동 685-2,1,051-819-8872,양식,전포역 7번 출구에서177m,4.72,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220102024409_photo1_3ec146396be9.jpg,73
5124,골목안식당,,매일오후 4시 - 오후 11시 30분,35.1845149,129.0818014,부산광역시 연제구 연산동 709-17,1,051-863-9253,술집,연산역 2번 출구에서163m,4.46,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/57651/55595/57651_55595_77_0_1631_2013118162421987.jpg,27
5125,당감제일냉면,,,35.1554793,128.9872385,부산광역시 사상구 감전동 119-18,1,051-312-3600,밀면,감전역 3번 출구에서409m,4.34,,61
5126,불장화,,매일오전 11시 30분 - 오전 1시,35.2455564,129.0900029,부산광역시 금정구 구서동 415-42,1,051-581-2553,고기,,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/57910/50308/57910_50308_77_0_4840_201572645453175.jpg,0
5127,조개물래장어물래,,매일오후 4시 - 오전 4시,35.15538,129.132248,부산광역시 수영구 민락동 110-68,1,051-761-0811,한식,,3.93,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/58172/58315/58172_58315_83_0_7802_2016111511459907.jpg,7
5128,광복경양식 남포본점,,매일오전 11시 - 오후 9시 30분,35.1013961,129.0311237,부산광역시 중구 광복동3가 1-3 2층 광복경양식,1,051-244-4668,양식,,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211118115035_photo1_6OJGOh3vhUE3.jpg,0
5129,김밥천국 구포점,,,35.2050218,129.0046273,부산광역시 북구 구포동 700-93,1,051-332-2193,분식,구명역 4번 출구에서522m,0,,0
5130,한끼식사,,매일오전 11시 - 오후 9시,35.158582,129.1144326,부산광역시 수영구 광안동 146-11,1,,분식,광안역 1번 출구에서116m,0,,0
5131,더차이나 센텀점,,,35.1717949,129.1290769,부산광역시 해운대구 우동 1468,1,051-664-8875,중식,센텀시티역 6번 출구에서539m,4.34,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200801092541_photo1_41b1778b5b78.jpg,62
5132,린,,,35.1054041,128.9703654,부산광역시 사하구 당리동 304-26,1,051-203-7772,카페,하단역 11번 출구에서214m,4,,1
5133,봉자추어탕,,매일오전 9시 - 오후 11시,35.2087127,129.0005213,부산광역시 북구 구포동 378,1,051-332-4459,한식,,0,,0
5134,원카츠 동래본점,,"월-금,토오전 11시 - 오후 8시 30분|쉬는시간 매주 월-금,토오후 3시 - 오후 4시 30분|휴무일매주 일요일",35.2032691,129.0840026,부산광역시 동래구 수안동 597,1,051-554-2233,양식,수안역 5번 출구에서125m,4.55,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211111103408548_photo_60d831ce2f5c.jpg,19
5135,오쿡김밥,,,35.0556365,128.9674986,부산광역시 사하구 다대동 34 범진빌딩 102호,1,051-266-5078,분식,,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20201219080905751_photo_dba0cd1058af.jpg,0
5136,낭만7080,,,35.2099999,129.075788,부산광역시 동래구 온천동 750-94,1,051-553-3250,술집,,0,,0
5137,경남정,,,35.2168226,128.9373256,부산광역시 강서구 강동동 92-6,1,051-973-8896,한식,,0,,0
5138,오빠네애기김밥,,월-금오전 9시 - 오후 9시|토요일오전 9시 - 오후 2시,35.2124779,128.9826858,부산광역시 강서구 대저1동 2342-23,1,051-972-5853,분식,,0,,0
5139,포원쌀국수 중앙점,,"월-금,토오전 10시 30분 - 오후 8시 30분|휴무일매주 일요일",35.1027108,129.0354124,부산광역시 중구 중앙동2가 49-32,1,051-254-3777,한식,중앙역 5번 출구에서69m,4.54,,39
5140,보돌미역 동래메가마트점,,매일오전 11시 - 오후 11시,35.2031016,129.0826738,부산광역시 동래구 명륜동 449-5,1,051-552-0201,한식,,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200903082507235_photo_60d831ce2f5c.jpg,0
5141,파스쿠찌 부산역점,,매일오전 6시 - 오후 10시 30분,35.1170576,129.0436878,부산광역시 동구 초량동 1187-1,1,,카페,초량역 4번 출구에서522m,4.43,,89
5142,김철수작업실,,매일오후 5시 - 오전 3시,35.1564235,129.0601576,부산광역시 부산진구 부전동 168-138,1,,술집,서면역 2번 출구에서119m,4.65,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210622054855_photo1_99d09cac6003.jpg,57
5143,EGG볶치김밥,,"월,수,목,금오전 10시 - 오후 8시|화,토오전 9시 - 오후 7시|휴무일매주 일요일",35.1966214,129.0555384,부산광역시 동래구 사직동 1017,1,,분식,사직역 3번 출구에서848m,0,,0
5144,청송약수삼계탕,,매일오전 10시 - 오후 10시,35.1966407,129.0594171,부산광역시 동래구 사직동 91-2,1,051-503-5567,한식,,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/50082/54852/50082_54852_85_0_3985_20161122131027651.jpg,0
5145,만화카페 하단,,"매일오전 10시 - 오후 11시 59분                                            (연중무휴, 24시마감전 입장 후 새벽2시까지 연장이용가능)",35.1055613,128.9693757,부산광역시 사하구 당리동 303-16 하구언 빌딩8층,1,051-203-3382,카페,,0,,0
5146,할매쭈꾸미,,"월-금,토오후 4시 - 자정 12시|휴무일매주 일요일",35.1627531,129.0343947,부산광역시 부산진구 당감동 495-15,1,051-897-4403,낙지/낙곱새,,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/55198/50575/55198_50575_86_5_607_20141219417769.jpg,0
5147,장춘향,,"월,수,목,금,토/일오전 11시 30분 - 오후 9시 30분|휴무일매주 화요일",35.1133151,129.0375946,부산광역시 동구 초량동 607-1,1,051-467-8563,한식,부산역역 1번 출구에서162m,3.5,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/53426/59095/53426_59095_80_0_906_201881011743329.jpg,18
5148,육향,,,35.0811292,128.8777494,부산광역시 강서구 신호동 255,1,051-973-9836,고기,,0,,0
5149,시골쌈밥집,,"월-금,토오전 11시 - 오후 9시|휴무일매주 일요일",35.1639502,129.1634664,부산광역시 해운대구 중동 1727,1,051-746-0978,한식,,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/59683/52547/59683_52547__15539589.jpg,0
5150,남천각,,매일오전 9시 - 오후 8시                                            (매주 수요일),35.141666,129.1104743,부산광역시 수영구 남천동 15-9,1,051-623-1101,한식,남천역 1번 출구에서244m,4.5,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/53294/50238/53294_50238_89_0_2113_2018422142059566.jpg,12
5151,도리돈,,,35.1377759,129.0615629,부산광역시 동구 범일동 579-2,1,051-633-0047,한식,,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200502010347_photo1_BHeUrd1I0aCS.jpg,0
5152,오타루,,"월-목오후 5시 - 오전 3시|금,토오후 5시 - 오전 4시|휴무일매주 일요일",35.1388678,129.0610108,부산광역시 동구 범일동 830-27,1,051-637-0987,술집,,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/55450/57040/55450_57040_86_5_7824_20131110210878.jpg,0
5153,달구나카페,,매일정오 12시 - 오후 11시,35.1587503,129.0642335,부산광역시 부산진구 전포동 664-9,1,,카페,서면역 8번 출구에서451m,4.42,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210322053738_photo1_d10f269e5598.jpg,43
5154,런드리블루스,,"월,수,목,금정오 12시 - 오후 8시|화,토오후 1시 - 오후 8시|휴무일매주 일요일",35.1475581,129.0675777,부산광역시 남구 문현동 617-49 2층,1,,카페,,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220221123133_menu1_a5ac45bbbb48.jpg,0
5155,전주남문토종순대국 구포1호점,,매일오전 9시 30분 - 오후 9시 30분,35.2091832,129.0048818,부산광역시 북구 구포1동 147-1,1,051-333-1381,분식,덕천역 1번 출구에서100m,4.56,,8
5156,집밥이좋다,,,35.1412828,129.0586225,부산광역시 동구 범일동 62-5,1,051-667-1249,한식,범일역 7번 출구에서17m,4.17,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51303/55674/51303_55674_86_0_8585_201811463354382.jpg,3
5157,700비어 덕천점,,,35.2089517,129.0073654,부산광역시 북구 구포동 122-10,1,051-336-7770,술집,덕천역 9번 출구에서199m,4.76,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/58058/57816/58058_57816_74_0_4619_20161280719559.jpg,33
5158,요거프레소,,"월-금,토오전 8시 - 오후 10시|일요일오전 9시 - 오후 10시",35.1576436,129.0498508,부산광역시 부산진구 당감동 974,1,051-805-9229,카페,부암역 8번 출구에서55m,4.58,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/59909/51242/59909_51242_80_0_220_201861225016744.jpg,20
5159,토끼정 서면점,,"월-목오전 10시 30분 - 오후 8시|금,토오전 10시 30분 - 오후 9시",35.1568526,129.0566466,부산광역시 부산진구 부전동 503-15,1,051-810-3058,일식,서면역 7번 출구에서131m,4.1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20191106013346440_photo_2b4094ccbba3.jpg,102
5160,개미식당,,매일오전 8시 - 오후 9시,35.0969713,129.0239807,부산광역시 서구 충무동1가 8-7,1,051-254-8558,한식,자갈치역 1번 출구에서136m,4.83,,3
5161,서울칼국수,,,35.197912,129.0600024,부산광역시 동래구 사직동 46-22,1,,한식,사직역 3번 출구에서574m,3.14,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/53585/50843/53585_50843_86_0_4329_2016112214617460.jpg,7
5162,미스코다리미스터황태,,"월-금,토오전 11시 - 오후 10시|휴무일매주 일요일",35.193243,129.0751158,부산광역시 연제구 거제동 385-2,1,051-501-1254,해물,교대역 3번 출구에서534m,4.22,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51098/55550/51098_55550_74_0_137_201873123382223.jpg,30
5163,참새와뱁새,,,35.2323456,129.0873269,부산광역시 금정구 장전동 416-4,1,051-582-7093,한식,부산대역 3번 출구에서350m,5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20191207043230_photo1_e7dbf6690af0.jpg,1
5164,이찌마오산오징어물회전문점0311,,매일오후 3시 - 오전 1시,35.1189477,129.0391921,부산광역시 동구 초량동 250-2,1,070-7350-5525,회,초량역 1번 출구에서344m,4.19,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200424014441_photo1_7cab7029cffe.jpg,50
5165,오보쌈,,"월-금,토오전 11시 30분 - 오후 10시|휴무일매주 일요일",35.1612443,129.0646557,부산광역시 부산진구 전포동 591-1,1,051-806-9557,한식,,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51107/50923/51107_50923_77_0_2111_201541763925644.jpg,0
5166,할매손 충무김밥 롯데백화점광복점,,,35.096715,129.0367482,부산광역시 중구 중앙동7가 20-1,1,051-6148-0000,한식,남포역 10번 출구에서64m,4.54,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20201105064315799_photo_654592e55dec.jpg,13
5167,필소굿 커피,,월-금오전 10시 - 오후 10시 50분,35.1384632,129.1146181,부산광역시 수영구 남천동 561,1,051-612-0092,카페,남천역 1번 출구에서924m,4.28,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220308203219_photo1_0f85112210cb.jpg,9
5168,국가대표 망미점,,매일오후 5시 - 오후 11시,35.1713513,129.0983085,부산광역시 수영구 망미동 815-21,1,051-761-1090,고기,,0,,0
5169,강짬뽕 본점,,,35.0848074,128.8423483,부산광역시 강서구 송정동 1715-6 TOOLMART 1동,1,051-971-8188,중식,,0,,0
5170,신복관 명지점,,매일오전 11시 - 오후 10시|쉬는시간 매일오후 4시 - 오후 5시,35.107921,128.9266295,부산광역시 강서구 명지동 3357-3 2층,1,051-291-1333,낙지/낙곱새,,0,,0
5171,갈비가,,,35.1897017,129.077521,부산광역시 연제구 거제동 15-4,1,,한식,거제역 4번 출구에서315m,0,,0
5172,디저트39,,매일오전 10시 - 오후 11시,35.1398132,129.1061926,부산광역시 수영구 남천동 323,1,051-917-7116,카페,남천역 3번 출구에서133m,4.42,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/59390/51788/59390_51788_74_0_4065_201881391216702.jpg,56
5173,호호짬뽕,,,35.2112407,129.0259868,부산광역시 북구 만덕동 907-9,1,051-342-2570,중식,남산정역 3번 출구에서379m,4.64,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/53247/58775/53247_58775_86_0_6358_2016111294415450.jpg,7
5174,서서우동,,,35.2014364,129.0999192,부산광역시 동래구 안락동 426-50,1,,분식,충렬사역 4번 출구에서359m,5,,1
5175,댄싱컵 부산서면역점,,매일오전 7시 30분 - 오후 10시 30분,35.1563405,129.0599557,부산광역시 부산진구 부전동 168-142,1,051-806-6142,카페,,0,,0
5176,봉구비어 수영점,,매일오후 5시 - 오전 2시,35.1689469,129.1174698,부산광역시 수영구 수영동 304-2,1,051-757-0925,술집,수영역 3번 출구에서227m,4.47,,37
5177,밀양돼지국밥,,,35.225595,129.1498777,부산광역시 해운대구 반송동 257-186,1,051-544-1625,한식,영산대역 2번 출구에서374m,4,,1
5178,대독장,,매일오전 11시 30분 - 오후 9시 30분|쉬는시간 매일오후 3시 - 오후 5시,35.17247,129.1310106,부산광역시 해운대구 우동 1474,1,051-744-8188,한식,센텀시티역 4번 출구에서404m,4.53,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/56710/52199/56710_52199_76_0_7346_201674113937556.jpg,34
5179,미소바지락손칼국수,,"월-금,토오전 10시 - 오후 8시|휴무일매주 일요일",35.0556365,128.9674986,부산광역시 사하구 다대동 933-9,1,051-266-4146,한식,다대포항역 1번 출구에서249m,4.32,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210319113142224_photo_dba0cd1058af.jpg,22
5180,카페사르르,,"월,수,목,금,토/일정오 12시 30분 - 오후 10시|휴무일매주 화요일",35.1659539,128.9835385,부산광역시 사상구 괘법동 271-21,1,051-995-2954,카페,사상역 6번 출구에서260m,4.69,,83
5181,엔피에스카페테리아카페삼십육점오,,,35.1777832,129.0756444,부산광역시 연제구 연산동 1422-8,1,051-867-2650,카페,시청역 2번 출구에서106m,4.44,,34
5182,뛰는돼지나는오리,,매일오전 6시 - 오후 11시,35.1560386,129.0613995,부산광역시 부산진구 부전동 168-346,1,051-900-8856,고기,서면역 6번 출구에서257m,4.75,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/55819/57161/55819_57161_86_5_4044_20157254377372.jpg,2
5183,안주일체 동래점,,매일오후 5시 30분 - 오전 4시,35.2073834,129.0806264,부산광역시 동래구 명륜동 796 명륜자이아파트상가 108동,1,051-939-9925,술집,,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20191021104649136_photo_643704ca64c5.jpg,0
5184,종가집돼지국밥,,매일오전 10시 30분 - 오후 10시,35.1972011,129.0779373,부산광역시 연제구 거제동 95-3,1,051-501-7710,한식,,4.1,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/53067/53579/53067_53579_77_0_2199_2014121042448253.jpg,36
5185,주먹구이,,매일오전 5시 - 오전 1시,35.1112155,129.0194551,부산광역시 서구 동대신동2가 313-154,1,,한식,동대신역 5번 출구에서210m,4.11,,9
5186,팔우정,,매일정오 12시 - 오후 9시|쉬는시간 매일오후 3시 - 오후 5시,35.2624724,129.0174446,부산광역시 북구 금곡동 96-1,1,051-362-7666,고기,금곡역 1번 출구에서655m,4.5,,3
5187,지퍼센트,,,35.2192544,129.0875938,부산광역시 금정구 부곡동 397-4,1,070-7543-0244,한식,온천장역 2번 출구에서207m,4.5,,1
5188,금갈치 은고등어,,매일오전 10시 - 오후 9시,35.2330693,129.0086313,부산광역시 북구 화명동 2293-6,1,051-335-2700,한식,화명역 1번 출구에서732m,4.33,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220117092841899_photo_13a9b59144aa.jpg,3
5189,바로바로도매횟집,,"월-금,토오후 4시 - 오전 1시|일요일오후 4시 - 오후 11시",35.1499873,129.0295699,부산광역시 부산진구 가야동 600-5,1,051-892-5788,한식,동의대역 7번 출구에서580m,4.4,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/58356/50580/58356_50580_85_4_282_2013111818491939.jpg,47
5190,배떡 덕천점,,,35.2110814,129.0134378,부산광역시 북구 덕천동 411-5,1,051-914-9807,분식,숙등역 3번 출구에서111m,2.75,,2
5191,남포동참바다대게 독도꽃새우,,월-금오후 3시 - 오전 2시 30분|토/일오전 11시 - 오전 2시 20분,35.0986761,129.0261868,부산광역시 중구 부평동2가 36-6,1,051-363-6256,기타,자갈치역 3번 출구에서145m,4.16,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51239/52259/51239_52259_89_0_7235_20161122141653495.jpg,29
5192,치킨버거클럽,,매일오전 11시 40분 - 오후 10시,35.1523784,129.0662885,부산광역시 부산진구 전포동 356-38,1,051-947-4744,치킨,전포역 4번 출구에서108m,4.78,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220219082418_photo1_Q1NHnIGiNLWw.jpg,5
5193,마당집맷돌순두부,,,35.1561974,129.0586994,부산광역시 부산진구 부전동 255-37,1,,한식,범내골역,4.62,,4
5194,세컨디포레스트 광안리점,,매일오전 11시 30분 - 오후 9시|쉬는시간 매일오후 3시 - 오후 5시,35.154232,129.1261167,부산광역시 수영구 민락동 181-88,1,051-757-5877,양식,,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211116104120_photo1_753fea4c5d8f.jpg,0
5195,숙이네식당,,,35.1458253,129.001305,부산광역시 사상구 주례동 614-6,1,,한식,,0,,0
5196,꿀단지생고기,,매일오후 4시 - 자정 12시,35.1101953,129.0171717,부산광역시 서구 서대신동2가 118-1,1,051-257-3018,고기,,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/52264/53125/52264_53125_80_0_8420_201822420571088.jpg,0
5197,비커피 광안점,,매일오전 8시 - 오후 10시,35.1595722,129.1088482,부산광역시 수영구 광안동 1332,1,051-757-8511,카페,금련산역 1번 출구에서29m,4.9,,65
5198,우성돈까스 해운대신도시점,,매일오전 11시 - 오후 9시,35.1684498,129.1794099,부산광역시 해운대구 좌동 1317,1,051-710-2276,양식,장산역 3번 출구에서222m,4,,1
5199,선미네집,,,35.1030516,129.0350822,부산광역시 중구 중앙동3가 17-1,1,051-467-7988,한식,중앙역 7번 출구에서102m,4.33,,3
5200,춘천닭갈비 신평점,,매일오전 11시 30분 - 오후 11시 30분,35.0976424,128.9585455,부산광역시 사하구 신평동 608-10,1,051-205-8088,고기,신평역 9번 출구에서323m,3.94,,18
5201,국자떡볶이 주례점,,,35.1501372,129.0107972,부산광역시 사상구 주례동 154-6,1,051-316-3033,분식,냉정역 5번 출구에서151m,5,,1
5202,서영이네 생고기,,매일오후 4시 - 자정 12시,35.2109552,129.0070694,부산광역시 북구 덕천동 398-8,1,051-337-3330,고기,덕천역 12번 출구에서100m,4.52,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/52360/57171/52360_57171_80_0_7316_201652311575028.jpg,30
5203,죽이야기 부산 연제구청점,,"월-금,토오전 10시 - 오후 8시|휴무일매주 일요일",35.1741312,129.084293,부산광역시 연제구 연산동 1990,1,051-851-6288,한식,,0,,0
5204,투다리,,,35.1592521,129.1146385,부산광역시 수영구 광안동 140-18 풍림,1,051-757-5543,꼬치구이,,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/53010/55785/53010_55785_89_0_109_2016117173059850.jpg,0
5205,마을회관 부경대점,,매일오전 10시 - 오후 9시,35.1375996,129.1058751,부산광역시 남구 대연동 455-35,1,,한식,경성대.부경대역 1번 출구에서572m,4.5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200525025051_photo1_baef19e8b240.jpg,29
5206,국민전통갈비 괴정점,,매일오후 3시 30분 - 자정 12시,35.0983696,128.9919732,부산광역시 사하구 괴정동 884-2,1,0504-0544-1422,치킨,,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/54486/52717/54486_52717_86_0_8350_201811965422456.jpg,0
5207,육해공포차,,매일오전 11시 - 오후 11시,35.1481188,129.0588416,부산광역시 부산진구 범천동 870-55,1,051-819-2011,술집,범내골역 7번 출구에서47m,2,,3
5208,바우네나주곰탕 남천점,,매일오전 10시 - 오후 11시,35.1392291,129.1081642,부산광역시 수영구 남천동 278-2,1,051-611-1147,한식,남천역 3번 출구에서253m,4.48,,50
5209,비베러디쉬 부산상상마당점,,"월,수,목,금,토/일오전 11시 - 오후 10시|화요일오전 10시 - 오후 8시",35.1542841,129.0573158,부산광역시 부산진구 부전동 521-1,1,070-7777-2926,양식,서면역 1번 출구에서403m,4.75,,6
5210,이브런페,,매일오전 10시 - 자정 12시|쉬는시간 매일오후 3시 - 오후 5시 30분,35.1952391,129.0904855,부산광역시 동래구 낙민동 76-6,1,070-7543-2275,양식,동래역 2번 출구에서255m,4.66,,16
5211,자금성,,,35.1682131,129.0341553,부산광역시 부산진구 당감동 699-33,1,051-896-5506,중식,,0,,0
5212,레인보우라이브,,매일오후 7시 - 오전 2시                                            (★연중무휴 & 영업종료 시간은 02시~03시★),35.0982654,129.0289138,부산광역시 중구 남포동5가 33,1,051-257-9188,카페,자갈치역 7번 출구에서125m,3,,1
5213,칭기스칸,,,35.096715,129.0367482,부산광역시 중구 중앙동7가 20-1,1,051-678-3070,기타,남포역 10번 출구에서64m,4.54,,13
5214,미시령 가마솥추어탕,,"화,수,목,금,토/일오전 11시 - 오후 8시|휴무일매주 월요일",35.1019284,129.0302167,부산광역시 중구 신창동1가 32-1,1,051-992-6777,한식,중앙역 7번 출구에서626m,4.17,,3
5215,카페 라모드,,"월-금,토오전 8시 - 오후 6시|휴무일매주 일요일",35.1359205,129.0579924,부산광역시 동구 범일동 277-3,1,051-633-3977,카페,좌천역 8번 출구에서358m,0,,0
5216,본도시락,,월-금오전 10시 30분 - 오후 7시 30분|토요일오전 10시 30분 - 오후 3시 30분|휴무일매주 일요일,35.1659317,129.1324239,부산광역시 해운대구 우동 1514,1,051-782-4282,한식,센텀시티역 11번 출구에서367m,4.54,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/58199/55819/58199_55819_89_0_344_20172239736348.jpg,24
