place_id,name,info,opentime,lat,lng,address,category,phone,label,station,average_score,thumbnail,score_count,theme_keyword
12201,청사포와 미포,"분명히 부산 시내에 있지만 멀리 떨어진 어촌마을로 온 듯한 기분을 선사해주는 청사포와 미포, 그 소박한 풍경 속으로 떠난다.

청사포의 ‘청사’는 ‘푸른 모래’ 라는 뜻이다. 이름만 들어도 왠지 설레고 청량한 느낌이 드는 예쁜 이름의 청사포. 도시철도 장산역에서 언덕을 넘어 골목길을 따라 내려오면 청사포 입구 교차로가 보이고, 그 너머로 작은 어촌 마을 청사포가 모습을 드러낸다. 언덕을 넘는 순간 내려다보이는 청사포의 아름다운 모습에 눈을 뗄 수 없다.",연중무휴,35.1602,129.19138,"청사포 부산광역시  해운대구 청사포로128번길 25
미포 부산광역시 해운대구 달맞이길62번길",0,051-749-4000,즐길거리,중동역 7번 출구에서900m,3.92,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227190325222_ttiel,30,"['분위기있는', '이국적', '분위기좋은', '옛모습', '운치있는', '철길', '조개구이', '야경', '횟집', '장어구이', '힐링', '경치', '데이트', '드라이브', '영화촬영지']"
12202,뮤지엄다,"미술관하면 ‘정숙’이라는 단어가 먼저 떠오를지도 모르겠다. 하지만 이 미술관에서는 전시장 바닥에 핀 형형색색의 꽃 위로 껑충껑충 뛰어다니는 아이들이다. 일방적으로 보는 미술관이 아닌 내가 곧 미술작품이 되는 곳, 미디어 미술관 뮤지엄다로 가보자.
“예술은 단순히 관람하는 것이 아니라 활용되고 사용되고 체험되어야 비로써 그 가치가 빛을 발한다고 믿습니다.”
뮤지엄다의 윤상훈 부관장이 이야기한대로, 뮤지엄다에 들어선 순간 활용되고 사용되고 체험되는 예술을 우리는 만끽하게 된다. 1층 입구에 들어선 순간부터 현실에서는 만날 수 없는 화려하고 다양한 색의 향연을 우리는 마주하게 된다. 그렇게 길지 않은 복도를 지나는 데 한참이나 시간이 걸리는 건, 크지 않은 공간 속에서 끝없이 새로운 모습을 보이는 액자 속의 그림들이 같은 공간을 계속해서 다른 공간으로 만들어주기 때문이다.",연중무휴,35.171303,129.12901,부산광역시 해운대구 센텀서로 20,0,051-731-3302,즐길거리,센텀시티역 6번 출구에서453m,4.54,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227192655705_ttiel,95,"['미술관', '전시', '예술', '화려한', '신선한']"
12203,부산시민공원,"군부대와 공원. 정반대에 놓여있는 느낌의 두 단어다. 하지만 군부대가 공원으로 다시 태어난 곳이 있으니, 바로 부산시민공원이다. 광복 후 미군 하야리아 부대로 이 땅이 불린지 70여 년 만에 부산시민의 따뜻한 쉼터로 돌아온 부산시민공원을 둘러본다.
먼저 눈에 들어오는 건 분수와 함께 있는 도심 백사장. 공원 안에 백사장이라니, 참 부산스럽기도 하다. 백사장 한가운데 모래놀이 삼매경에 빠진 아빠와 두 아들의 모습이 정겹다. 입가에 미소를 드리운 채 연못을 가로지르는 나무다리를 걷는다. 고개를 드니 초록이 가득한 공원의 전경이 더욱 푸르다.",연중무휴,35.16841,129.05739,부산광역시 부산진구 시민공원로 73,0,051-850-6000,공원,부전역 2번 출구에서935m,4.3,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227194942971_ttiel,49,"['재미있는', '화려한', '편안한', '옛모습', '평화로운', '음악분수', '바닥분수', '시민공원', '도서관', '산책', '가족나들이', '피크닉', '데이트', '휴식', '나들이']"
12204,호천마을,"부산의 특색 중 하나로 산복도로가 꼽히고, 그 중 가장 유명한 곳을 꼽자면 감천문화마을이 있다. 그리고 또 떠오른 산복도로 마을이 있으니 바로 드라마 ‘쌈마이웨이’ 촬영지로 알려진 호천마을이다. 옛날에는 산세가 험해 호랑이가 자주 나타나서 붙은 이름인 호천마을. 호랑이가 사라진 산비탈엔 옹기종기 집들이 들어서고 오렌지색 따뜻한 가로등이 골목골목을 비춘다.
호천마을은 멋진 야경이 낭만적인 ‘야경 맛집’ 이다. 그러니 시간을 택할 수 있다면 저녁 시간에 찾아보는 것이 좋겠다. 또 산복도로마을이라서 걸어서 올라간다면, 두 다리를 믿은 자신을 탓하게 될 테니, 마을버스 혹은 택시를 타고 올라간 후 아래로 내려가면서 산복도로 경치와 골목골목을 감상하는 게 좋겠다.",연중무휴,35.144295,129.05106,부산광역시 부산진구 엄광로 491,0,,즐길거리,,4.44,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227202219554_ttiel,9,"['복합문화공간', '야경', '촬영지', '드라이브', '데이트']"
12205,봉래산,"봉황이 내려온다는 산 이름이 너무 거창하다고? 봉래산에 올라 마침내 그 풍광을 가지는 순간 이름에 대한 의구심은 사라진다.
울퉁불퉁 바위 사이 가파른 경사를 오르기도 하고, 스멀스멀 물안개를 헤치며 둘레길을 걷기도 한다. 조내기 고구마가 영도의 특산물임을 알려주는 역사공원에도 한번 들러본다.
산허리에 걸린 구름을 지나쳐 투덜투덜 정상에 오르면 과연 여기에 봉황이 노닐었겠구나 싶은 전경이 펼쳐진다. 쉴 새 없이 삐죽거리던 입이 쏙 들어간다. 어느 방향이든 드넓은 바다 조망과 도심 전경을 동시에 선사하는 봉래산 정상에 참 잘 왔다.",연중무휴,35.08219,129.05524,부산광역시 영도구 신선동3가 산3,0,051-419-4041,산,,4.5,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227202829011_ttiel,10,"['깨끗한', '화려한', '편안한', '햇살좋은', '평화로운', '공원', '둘레길', '전망대', '일몰', '야경', '경치', '산행', '드라이브', '등산', '야간산행']"
12206,영화의 거리,"슬레이트는 이미 준비됐다. 신(scene) 넘버 원 영화의 거리 ‘레디~~ 액션!’
천만관객을 이끈 많은 영화들이 부산에서 촬영한 거라고? 어떤 영화들이 있을까? 영화의 거리에서 정답 확인!
‘넌 감독이고 난 배우야’ 배우놀이도 잠깐 해볼까.
배우가 자기 자신을 온전히 버리고 영화 속 캐릭터를 완벽하게 소화하는 것을 상상해보면 그 치밀함에 대해 새삼 놀라게 된다.
세계 영웅 스파이더맨도 해운대에 와 있다. 악당으로부터 시민을 지키지 위해 오늘도 열일하고 있는 스파이더맨과 함께 사진 한 장은 남겨야지!
시원하게 트인 해운대 바다를 바로 옆에 두고 영화 캐릭터와 함께하는 나른한 오후.
이것이 바로 소소하지만 확실한 행복이 아닐까.",연중무휴,35.154633,129.14278,부산광역시 해운대구 마린시티1로 91,0,,즐길거리,,2.77,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227203859552_ttiel,13,"['문화거리', '야경', '산책', '평화로운', '노을']"
12207,APEC나루공원,"변화 없는 일상이 지루할 때, 혹은 변화무쌍한 매일이 지칠 때.
책 한권 달랑 들고 조용한 APEC나루공원으로 간다. 수영강변 따라 뻗어 있는 도심 속 작은 공원이지만 책을 읽을 수 있는 테이블도 있고, 산책로, 조깅코스, 조각공원까지 갖춘 내실탄탄한 공원이다.
나무그늘 아래 한 자리, 강바람 느끼며 책장을 넘길 수 있는 여유를 맘껏 즐긴다. 독서가 체질이 아닌가? 그럼 살랑살랑 산책은 어떨까. 따릉따릉 자전거 타고 공원을 누비는 것도 이곳에서 찾을 수 있는 평화로운 광경이다.
부산 도심 속 소확행은 APEC나루공원에서 이루어진다.",연중무휴,35.170307,129.12564,부산광역시 해운대구 수영강변대로 93,0,051-749-4000,공원,센텀시티역 12번 출구에서837m,4.23,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227204420832_ttiel,39,"['활기찬', '조그마한', '화려한', '햇살좋은', '평화로운', '야경', '공원', '스케이트보드', '산책', '오리배', '피크닉', '경치', '드라이브', '휴식', '나들이']"
12208,40계단,"정든 산천 떠나와 40계단 층층대에 앉아 울던 나그네는 어떻게 되었을까.
고향 길이 열리기만 사무치게 기다리던 모든 피난민의 삶의 터전, 그들이 남긴 삶의 애환을 느끼며 40계단을 걸어보자.

부산 도시철도 1호선 중앙역에서 그리 멀지 않은 곳에 40계단이 있다. 피난시절, 구 부산역사가 근방에 위치해 있었던 탓에 전국에서 모여든 이들의 삶의 중심지는 자연스레 40계단 근처가 되었다. 40계단은 부산항 부두에서 고지대 판자촌으로 이어지는 길목 역할을 하는 곳이었으나, 전쟁 중 헤어진 가족들의 상봉 장소이자 구호물품을 사고파는 장터이기도 했다. 지나는 말로, ‘부산에 도착하면 40계단에서 만나자’라는 말만 믿고 몇 달이고 계단 근처만 맴돌던 이도 있을 정도였다. 고된 피난살이의 애환이 스며있는 곳으로 당시 부산역 주변에 흩어져 살던 대다수 피난민들의 생생한 삶의 현장이었다.","연중무휴
40계단 문화관 : 매주 월요일, 국경일, 명절",35.104343,129.03534,부산광역시 중구 동광길49,0,051-600-4046,즐길거리,,3.25,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229141716592_ttiel,4,"['분위기있는', '아담한', '재미있는', '화려한', '친절한', '책방골목', '시장', '프리마켓', '박물관', '공원', '숨은', '비오는날', '데이트', '휴식', '촬영지']"
12209,감천문화마을,"하늘에 금방이라도 닿을 것만 같은 형형색색의 지붕, 
마을 전체를 덮고 있는 따뜻한 분위기. 
질서정연하게 늘어선 계단식 마을이 독특한 아름다움을 선사하는 감천문화마을이다. 
지금은 이렇듯 아름다운 풍경을 자랑하는 곳이지만 그 기원은 부산의 아픈 역사와 맞닿아 있다. 한국전쟁 당시 감천마을까지 오게 된 피란민들이 머물 곳이 없어 산비탈을 개간한 것이 그 시작이었다. 2009년 마을미술프로젝트에 선정되면서 학생과 작가, 주민들이 합심해 마을을 꾸몄고, 이후 부산의 대표 관광명소로 거듭나게 되었다. ",연중무휴,35.095787,129.00926,부산광역시 사하구 감내2로 203,0,051-204-1444,즐길거리,토성역 8번 출구에서1125m,4.2,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229142305006_ttiel,170,"['재미있는', '이국적', '아기자기', '화려한', '옛모습', '씨앗호떡', '시장', '벽화마을', '책방골목', '느린우체통', '스템프투어', '경치', '데이트', '등산', '기차여행']"
12210,다대포 해수욕장,"낙동강과 남해안이 만나 양질의 모래밭을 만든 곳, 일출과 일몰 조망지로 부산 최고인 곳, 다대포해수욕장은 자연이 주는 황홀경을 맘껏 즐길 수 있는 기분 좋은 장소이다.
다대포해수욕장의 희고 고운 모래는 오랜 풍화작용 덕에 매우 부드러운 것이 특징이다. 모래사장을 거닐 때 발가락 사이로 흘러내리는 모래알의 색다른 감촉이 상쾌한 기분을 만들어주는 것도 이 때문이다. 또한, 다대포해수욕장은 수심이 얕고 수온이 차지 않아 아이들이 놀기에 적격이다. 백사장 여기 저기 주차된 장난감 포크레인과 트럭이 알록달록 색을 발하는 모습이 귀엽다. 최근에는 패들보드나 카이트보딩 등 해양스포츠를 즐기는 사람들로 사시사철 활기가 넘치는 곳이다.

** 코로나19의 여파로 다대포낙조분수의 이용제한이 있을 수 있으니 사전에 홈페이지 안내사항을 꼭 확인해 주세요.","다대포해수욕장 : 연중무휴
낙조분수: 월요일",35.04652,128.96283,부산광역시 사하구 몰운대1길 14,0,051-220-4161,해변,다대포해수욕장역 4번 출구에서143m,4.57,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229143230630_ttiel,103,"['재미있는', '분위기있는', '깨끗한', '화려한', '평화로운', '음악분수', '공원', '해변', '일몰', '워터파크', '갯벌체험', '경치', '가족나들이', '드라이브', '데이트']"
12211,"부산영화체험박물관, 트릭아이뮤지엄부산","영화의 도시 부산에 ‘봄’이 왔다.
봄(BOM)은 Busan museum Of Movies의 줄임말로 영화의 모든 것을 보고, 느끼고, 즐기는 영화관련 전문체험관이다.
매년 부산국제영화제가 개최되고 영화촬영지로서 최적의 조건을 갖춘 도시 부산에, 영화제작에 관련된 다양한 체험콘텐츠를 즐길 수 있는 공간이 생긴 것이다.
부산영화체험박물관은 한국 영화산업의 역사와 발전과정을 재미있게 이해할 수 있도록 다양한 테마 체험관으로 구분되어 있다.

** 코로나19의 여파로 부산영화체험박물관은 이용제한이 있을 수 있으니 사전에 홈페이지 안내사항을 꼭 확인해 주세요.","매주 월요일, 신정?설날?추석 당일",35.101692,129.0337,부산광역시 중구 대청로126번길 12,0,"051-715-4200 
",박물관,,0,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229144834500_ttiel,0,"['재미있는', '놀이동산', '박물관', '극장', '영화관', '키즈카페', '나들이', '데이트', '체험관', '직업체험', '촬영지']"
12212,용두산공원,"용두산공원이 거기 있기 때문에 부산으로 간다?
맞다. 요즘은 용두산공원이 부산여행의 이유가 되었다.
부산 동부권역에 명소 해운대가 있다면 중부권에는 역시 남포동이 최고의 핫플레이스, 그 중 용두산공원은 부산을 찾는 이들이 빼놓지 않고 찾는 부산 대표 랜드마크다.
용두산공원에 이르는 길은 오르막이긴 하지만 시원한 그늘을 만들어 주는 나무가 드리워져 길을 따라 천천히 오르다보면 어느새 공원 입구에 다다르게 된다. 도시철도를 이용한 도보여행객은 역에서 가까운 에스컬레이터 입구를 이용하면 더욱 편리하게 공원을 만날 수 있다.

** 코로나19의 여파로 부산타워는 이용제한이 있을 수 있으니 사전에 홈페이지 안내사항을 꼭 확인해 주세요.",연중무휴(부산타워는 기상 등의 이유로 변경될 수 있음),35.100723,129.03264,부산광역시 중구 용두산길 37-55,0,051-860-7820 ,공원,중앙역 1번 출구에서376m,4.41,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229145728609_ttiel,54,"['재미있는', '화려한', '편안한', '옛모습', '아기자기', '공원', '시장', '전망대', '야경', '씨앗호떡', '가족여행', '경치', '데이트', '등산', '기차여행']"
12213,영도대교,"영도다리 난간에 수없이 펄럭이던 저마다의 사연은 사라진지 오래되었지만 아직도 그 시절을 떠올리면 눈가가 젖어오는 사람들.
전쟁통에 가족과 생이별할 때 무조건 살아남아 영도다리에서 꼭 만나자고 눈물로 약속했던 공간.
영도대교라고 쓰고 영도다리라고 읽는다.
영도대교는 중구와 영도구를 연결하는 다리로, 일제 강점기에 지어졌다. 일제는 물자수탈의 기지 역할을 했던 부산항과 그 앞에 있던 섬 영도를 연결하는 다리를 건설했다. 1934년, 부산 최초의 연륙교이자 도개교가 개통되던 날 영도대교 앞에는 전국에서 몰려든 구경인파로 발 디딜 틈이 없었다고 한다. 다리 상판 한쪽을 들어 올려 배가 지나다닐 수 있게 만든 영도대교는 영도다리라는 이름으로 불리며 세 살 애기들도 다 아는 전국적인 명물이 되었다.",연중무휴,35.095295,129.03656,부산광역시 영도구 태종로 46,0,1670-8114,즐길거리,,4.73,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229150331682_ttiel,11,"['대교', '드라이브']"
12214,"중앙공원, 민주공원","혼란스러운 역사의 중심에서 나라를 구하기 위해, 또 민주주의를 수호하기 위해, 끊임없이 저항한 위대한 부산시민의 넋. 호국용사와 민주영령의 살아있는 정신이 고스란히 전해지는 이곳은 중앙공원/민주공원이다.

옛 대청공원과 대신공원이 합쳐져 중앙공원으로 이름이 변경된 이후 시민광장과 조각동산 등을 조성하였다. 1999년 10월 16일 민주공원이 개관했다. 민주공원은 민주항쟁기념관을 중심으로 일제강점기 항일투쟁으로부터 4.19혁명, 부마민주항쟁, 6.10민주항쟁 등으로 이어 내려오는 부산 시민의 민주주의 정신을 상징하는 공간이다. 
","중앙공원?민주공원?충혼탑 연중무휴
민주항쟁기념관 매주 월요일, 1월 1일, 설날?추석 당일",35.112125,129.02792,"중앙공원 부산광역시 서구 망양로 193번길 187
민주공원 부산광역시시 중구 민주공원길 19",0,051-860-7800,공원,,1,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229150845004_ttiel,1,"['깨끗한', '야경', '공원', '도서관', '산책', '모노레일', '나들이', '경치', '드라이브', '등산', '휴식']"
12215,황령산 전망쉼터,"부산의 4개 구에 걸쳐 자리한 황령산, 도심을 감싸며 시원하게 뻗어 내린 산맥이 초록의 울창한 숲을 선물처럼 내어준다. 숲길 걷기 좋아하는 등산객들에겐 숲과 바람과 하늘을 내어주고, 야경을 즐기는 관광객들에겐 황홀한 빛의 세계를 선사해 주는 곳, 황령산 전망쉼터를 소개한다.
황령산은 부산 중심부에 넓게 자리하고 있어 정상으로 오르는 길이 다양하다. 자신의 위치에서 가장 가까운 길을 선택하면 된다. 가벼운 등산복 차림으로 등산로를 접어들어 2~3시간 정도면 봉수대가 있는 정상에 도달할 수 있다.",명절 당일,35.158115,129.08269,부산 남구 황령산로 391-39,0,070-7543-5249,전망대,,4.01,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229151710512_ttiel,73,"['화려한', '일몰', '전망대', '일출', '야경', '요트', '힐링', '경치', '데이트', '드라이브', '등산']"
12216,F1963,"누구나 ‘나만 알고 싶은 공간’을 가지고 있기 마련이다. 그러나 이번만큼은 수영구의 숨겨진 아지트를 공개해도 좋겠다. 복합문화공간 F1963을 소개한다.

F1963은 공장을 뜻하는 Factory의 앞 글자 ‘F’와 고려제강이 처음 공장을 지은 해인 1963년에서 숫자 ‘1963’을 가져와 만들어진 이름이다. 2008년까지 운영되었던 와이어 생산 공장을 이전하고 비어있는 부지를 복합문화공간으로 탈바꿈시킨 공간이다.
F1963 내부에는 다양한 볼거리와 즐길 거리가 있다. 큰 규모를 자랑하는 중고서점 내부는 방문객의 감성을 자극하는 인테리어가 돋보인다. 중고서적뿐만 아니라 아기자기 예쁜 소품이나 잡화를 함께 전시해 둔 덕에 물품을 구경하는 사람들로 북적북적하다.",연중무휴,35.176933,129.11496,부산 수영구 구락로123번길 20,0,051-756-1963,즐길거리,망미역 2번 출구에서1013m,4.39,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229152254942_ttiel,71,"['카페', '핫플레이스', '서점', '산책로', '재미있는']"
12217,해운대,"부산하면 가장 먼저 떠오르는 것, 바다! 그중에서도 부산 바다의 정석으로 불리는 곳은 단연 해운대해수욕장이다. 여름은 물론이요, 사시사철 부산을 찾는 관광객들의 발걸음이 한 번쯤은 머무르다 가는 곳, 해운대 해수욕장은 다른 어떤 곳보다 다이내믹한 부산의 분위기를 느낄 수 있는 장소다.
해운대 해수욕장은 당연히 여름이라는 계절을 언급하지 않고는 이야기할 수 없는 곳이기도 하다. 여름이면 천 만 명이 넘는 피서객들이 이곳을 찾기 때문이다. 1.5km 길이의 백사장을 중심으로 오락시설과 부대시설이 잘 갖춰져 있어, 국적과 나이를 불문하고 수많은 이들을 만족시켜주고 있다. 해수욕과 태닝을 즐기려는 외국인부터 휴가를 보내기 위해 모여드는 피서객까지 여름의 해운대는 전국적인 핫플레이스가 된다.",연중무휴,35.158474,129.15987,부산광역시 해운대구 해운대해변로 264,0,051-749-7611,해변,해운대역 7번 출구에서724m,4.46,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229153530528_ttiel,214,"['재미있는', '낭만적인', '이국적', '화려한', '깨끗한', '밤바다', '아쿠아리움', '철길', '돼지국밥', '야경', '가족여행', '경치', '커플여행', '드라이브', '기차여행']"
12218,광안리 해수욕장,"광안대교라는 랜드마크와 함께 부산을 대표하는 해수욕장 중 하나로 꼽히는 광안리 해수욕장. 도심과 가장 가까운 해변이자 부산 젊은이들의 성지라 할 수 있다.
광안리 해변을 따라 조성된 해변 테마거리는 광안리의 자랑이다. 이 거리는 부산시민들이 사랑하는 휴식처 중 하나이기도 하다. 반려견과 함께 바닷가를 산책하기도 하고 자전거를 즐기는 이들도 이곳을 찾는다. 해수욕장이 개장하는 여름이면 곳곳에서 공연이 열리기도 한다.
최근의 광안리 해수욕장은 다양한 해양스포츠를 즐길 수 있는 환경이 조성되어 많은 이들에게 사랑을 받고 있다. 모터보트, 바나나보트, 밴드웨건을 비롯해 패들보드와 윈드서핑 강습까지 원하는 해양스포츠를 골라서 체험할 수 있으니 바다를 제대로 즐기고 싶은 이들에게는 더 없이 좋은 공간이기도 하다.
",연중무휴,35.15318,129.11887,부산광역시 수영구 광안해변로 219,0,051-622-4251,해변,금련산역 1번 출구에서449m,4.42,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229160529389_ttiel,240,"['재미있는', '분위기좋은', '이국적', '화려한', '깨끗한', '수변공원', '해변', '횟집', '야경', '밤바다', '가을축제', '경치', '드라이브', '비오는날', '기차여행']"
12219,금정산,"서울에 북한산이 있다면 부산에는 금정산이 있다. 
이 산은 부산 금정구에서 북구 그리고 경남 양산시까지 넓은 지역에 걸쳐 있다. 그렇다 보니 부산 도심은 물론이고 외곽 지역에서도 쉽게 접근이 가능하다. 워낙 넓게 자리 잡은 산이기에 들머리와 전혀 다른 곳으로 날머리를 잡게 되는 경우도 많다. 한국에서 가장 긴 산성인 금정산성과 영남 3대 사찰로 꼽히는 범어사를 품고 있는 금정산으로 떠나보자.",연중무휴,35.280136,129.0512,부산광역시 금정구 금성동,0,,산,,0,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230180640227_ttiel,0,"['호젓한', '깨끗한', '화려한', '편안한', '웅장한', '막걸리', '공원', '둘레길', '국수집', '계곡', '경치', '산행', '등산', '단풍구경', '휴식']"
12220,금강공원/식물원,"부산시민공원이 생기기 전, 부산에서 가장 유명한 공원은 바로 이곳이었다. 모든 부산 사람의 기억에 자리 잡고 있는 금강공원과 금강식물원이다.

일본 상인이 금정산자락의 일부를 자신의 개인 정원으로 꾸며 만든 이곳이 광복 후 공원으로 지정되면서 ‘금강공원’이라는 이름을 갖게 됐다. ‘금강’이라는 이름은 금정산의 수려함이 금강산에 버금간다 하여 ‘소금강’이라고 불렸는데, 여기서 따온 이름이다.
금강공원은 도심 속에 위치해있고 울창한 숲과 기암괴석의 조화가 아름다운 공원이다. 금강공원을 찾는 사람들이 가장 좋아하는 코스는 공원 전체를 한 바퀴 돌아보는 산책로. 적당한 오르막과 내리막을 내어주는 산책로는 ‘등산은 싫지만 숲길은 걷고 싶다’는 사람에게 딱 알맞은 코스다.",연중무휴,35.22047,129.07494,부산 동래구 우장춘로 155,0,051-860-7880,산림,,4,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230181126685_ttiel,2,"['조그마한', '분위기있는', '아담한', '운치있는', '깨끗한', '수목원', '공원', '박물관', '식물원', '산책', '나들이', '데이트', '힐링', '등산', '봄꽃']"
12221,범어사,"부산 금정구 범어사는 해인사, 통도사와 함께 영남의 3대 사찰로 꼽힌다. 
신라 문무왕 때 건축됐으며 역사적으로도 많은 고승을 배출한 수행사찰로 유명하다. 특히 아름다운 계곡과 빼어난 산세를 자랑하는 금정산 자락에 위치해 사시사철 많은 사람들의 발걸음이 끊이질 않는다.
범어사 입구로 들어서면 당간지주와 하마석이 가장 먼저 눈에 들어온다. 1,300년 동안 한자리를 지킨 당간지주는 절을 지키는 수호신처럼 당당한 모습이다. 또 하마석은 조선 후기 관리들의 공물 요구에 괴로워했던 승려들의 고충을 죽어서라도 해결하고자 한 마음이 깃든 석상이라고 한다. 하마석은 서원이나 유명 종택 앞에 가면 흔히 볼 수 있는데, 사찰에 있는 건 매우 드문 경우다.",연중무휴,35.283646,129.06854,부산광역시 금정구 범어사로 250,0,051-508-3122,종교적인 장소,,0,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230190101989_ttiel,0,"['사찰', '나들이', '산책로', '벚꽃나들이', '자연']"
12222,동래읍성,"동래라는 이름은 역사가 깊은 이름이다. 본디 조선시대까지만 해도 동래의 일부가 부산이었지만, 일제강점기를 거치며 입장이 바뀌어버렸다. 일제강점기가 없었다면 ‘동래광역시 부산구’ 가 되었을지도 모른다. 과거 부산 그 자체였던 동래를 감싸고 있던 동래읍성으로 떠나본다.
동래구 자체가 관광지라기보다는 주거단지가 모여 있는 곳이라 동래읍성 역시 관광지처럼 시끌벅적하기보다는 조용히 여유와 자연을 즐길 수 있는 곳이다.",연중무휴,35.20975,129.08997,"부산광역시 동래구 명륜, 복천, 칠산, 명장, 안락동 일대",0,051-550-6634,즐길거리,명륜역 2번 출구에서1384m,4.5,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230194923757_ttiel,7,"['웅장한', '평화로운', '편안한', '옛모습', '청량한', '공원', '유적지', '박물관', '산책', '성곽', '나들이', '경치', '데이트', '등산', '휴식']"
12223,상해거리,"부산 상해거리는 동구 초량동에 위치한 중국인 최대 거주지역이다.
일제강점기를 지나면서 중국인들이 하나둘 이주해 형성되기 시작한 거리인데 과거 중국 영사관이 있기도 했다. 상해거리는 지난 2007년 국내 유일의 차이나타운특구로 지정된 바 있다.
이 거리는 최근 화교들이 운영하는 중식당과 만두집 등이 SNS를 통해 알려지면서 국내외 여행자들이 모여드는 명소로 자리 잡아 나가고 있는데, 부산 차이나타운특구 문화축제가 매년 이곳에서 개최된다.",연중무휴,35.113808,129.03786,"부산 동구 중앙대로179번길 11
",0,,즐길거리,,2.33,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230203235198_ttiel,3,"['골목', '거리', '만두', '중국집', '양꼬치']"
12224,이중섭문화거리,"그림 밖에 몰랐던 천재화가 이중섭이 전쟁의 포화를 피해 부산으로 피난 와 정착한 곳. 허름한 판잣집이 다닥다닥 붙어 있던 범일동 산비탈에서도 그림에 대한 열정은 계속되었다.
이중섭 전망대에 서서 빼곡히 들어선 주택가를 내려다보며 호락호락하지 않았을 그의 삶을 잠시 상상해본다.
전망대 옆 희망의 100계단은 아내를 향한 그리움이 그의 작품과 함께 전시된 계단갤러리다. 휴식공간과 겸하고 있는 야외갤러리에서는 그 유명한 작품 ‘소’를 역동적인 조형물로 만날 수 있다. 이중섭 문화거리 곳곳, 작은 모퉁이에서도 그의 작품은 빛나고 있다.",연중무휴,35.14069,129.05289,부산광역시 동구 증산로 168,0,010-6371-0073,즐길거리,,4.29,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230205059771_ttiel,7,"['재미있는', '분위기좋은', '작은공간', '아기자기', '이국적', '미술관', '시장', '프리마켓', '공방', '플리마켓', '가족여행', '싱싱한', '커플여행', '힐링', '나들이']"
12225,"복천박물관, 복천동고분군","복천동의 오래된 주택가 재개발 지역에서 그보다 훨씬 더 오래된 가야시대 무덤 40기가 발견되었다. 도굴의 흔적이 없는 완벽한 가야 왕국의 고분으로 금동관, 토기, 갑옷, 투구 등 수많은 유물이 출토되었다. 가야의 뛰어난 철기문화를 알려주는 유물과 다양한 무덤의 형태가 복천박물관에 전시되어 있다.","월요일, 1월 1일",35.208885,129.09116,부산광역시 동래구 복천로 63,0,051-554-4263,역사박물관,,0,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230205640434_ttiel,0,"['아늑한', '화려한', '쾌적한', '운치있는', '공원', '유적지', '박물관', '산책', '야경', '나들이', '경치', '데이트', '유물', '등산']"
12226,벡스코,부산에서 제법 규모가 있는 행사나 박람회는 모두 이곳에서 열린다. 바로 국제적인 규모를 자랑하는 전시컨벤션센터 벡스코(BEXCO)다. 체험 형태의 전시 뿐 아니라 다양한 문화공연과 행사가 365일 펼쳐지는 곳이다. 전체 행사일정을 미리 확인하여 사전등록을 신청하면 관람료가 무료이거나 훨씬 저렴해진다.,연중무휴,35.169247,129.13628,부산광역시 해운대구 APEC로 55,0,051-740-7300,즐길거리,동해벡스코역 9번 출구에서31m,3.82,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230210019945_ttiel,31,"['재미있는', '화려한', '편안한', '신비한', '세련된', '시장', '워터파크', '콘서트', '디저트', '박람회', '주말나들이', '한복체험', '동물체험', '등산', '직업체험']"
